135.0	1878.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
140.0	1873.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
46.0	1967.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
69.0	1944.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
143.0	1870.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
56.0	1957.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
61.0	1952.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
199.0	1814.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
114.0	1899.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
72.0	1941.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
46.0	1967.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
73.0	1940.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
150.0	1863.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
72.0	1941.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
56.0	1957.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
68.0	1945.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
11.0	2002.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
86.0	1927.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
182.0	1831.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
72.0	1941.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
58.0	1955.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
3.0	2010.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
74.0	1939.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
37.0	1976.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
97.0	1916.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
77.0	1936.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
126.0	1887.0	0.0	0.0	19.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	3.16227766	0.0	0.9999999693055405	0.9996854603283767
